,Isolate,RIFAMPICIN,ISONIAZID,PYRAZINAMIDE,ETHAMBUTOL,STREPTOMYCIN,LEVOFLOXACIN,CAPREOMYCIN,AMIKACIN,MOXIFLOXACIN,OFLOXACIN,KANAMYCIN,ETHIONAMIDE,CIPROFLOXACIN
ERR4828515,site.08.subj.24TB00-053.lab.2335.iso.1,0.9356463551521301,0.8793767690658569,0.9572533369064331,0.9657853841781616,0.9182376861572266,0.9190879464149475,0.8513787984848022,0.9159326553344727,0.8797788619995117,0.8941555619239807,0.9483746290206909,0.9139376878738403,0.9998480081558228
ERR4828540,site.08.subj.24TB00-053.lab.2364.iso.1,0.9076403379440308,0.9345881342887878,0.8789252042770386,0.9714821577072144,0.9325796961784363,0.8820958137512207,0.9239892959594727,0.912311315536499,0.8710903525352478,0.8770391941070557,0.9580395817756653,0.9502541422843933,0.9996159076690674
ERR4828597,site.08.subj.24TB00-054.lab.2441.iso.1,0.9970459938049316,0.9832437634468079,0.9870915412902832,0.9913187026977539,0.9689093828201294,0.8859207034111023,0.9845477342605591,0.965337872505188,0.9872587323188782,0.9702661037445068,0.9580918550491333,0.8902963399887085,0.9999209642410278
ERR4828567,site.08.subj.24TB00-055.lab.2398.iso.1,0.909480094909668,0.9359111785888672,0.8763213157653809,0.971422553062439,0.9358359575271606,0.8820703029632568,0.9246529340744019,0.9140370488166809,0.872435450553894,0.8803075551986694,0.9587544798851013,0.9511244893074036,0.9996262788772583
ERR4828571,site.08.subj.24TB00-055.lab.2402.iso.1,0.909480094909668,0.9359111785888672,0.8763213157653809,0.971422553062439,0.9358359575271606,0.8820703029632568,0.9246529340744019,0.9140370488166809,0.872435450553894,0.8803075551986694,0.9587544798851013,0.9511244893074036,0.9996262788772583
ERR4828604,site.08.subj.24TB00-055.lab.2457.iso.1,0.9367685317993164,0.8812715411186218,0.9562984704971313,0.9656336903572083,0.9217582941055298,0.9192469120025635,0.8520949482917786,0.917247474193573,0.8810914754867554,0.8968880772590637,0.9490221738815308,0.9154742956161499,0.9998517036437988
ERR4828575,site.08.subj.24TB00-056.lab.2406.iso.1,0.006480008363723755,0.008124738931655884,0.7582956552505493,0.7434839606285095,0.026644736528396606,0.9960278272628784,0.9717870354652405,0.6562619209289551,0.845107913017273,0.8354253768920898,0.9242568612098694,0.6192954778671265,0.9992890357971191
ERR4828580,site.08.subj.24TB00-056.lab.2420.iso.1,0.006480008363723755,0.008124738931655884,0.7582956552505493,0.7434839606285095,0.026644736528396606,0.9960278272628784,0.9717870354652405,0.6562619209289551,0.845107913017273,0.8354253768920898,0.9242568612098694,0.6192954778671265,0.9992890357971191
ERR4828562,site.08.subj.24TB00-057.lab.2392.iso.1,0.9821910858154297,0.9764798283576965,0.9960001707077026,0.9909060001373291,0.9100357890129089,0.7309172749519348,0.7924476861953735,0.7355626225471497,0.9287165999412537,0.7465373277664185,0.7315077781677246,0.9566373825073242,0.9992932081222534
ERR4828590,site.08.subj.24TB00-057.lab.2431.iso.1,0.9821910858154297,0.9764798283576965,0.9960001707077026,0.9909060001373291,0.9100357890129089,0.7309172749519348,0.7924476861953735,0.7355626225471497,0.9287165999412537,0.7465373277664185,0.7315077781677246,0.9566373825073242,0.9992932081222534
ERR4828572,site.08.subj.24TB00-058.lab.2403.iso.1,0.013264238834381104,0.01894131302833557,0.2944273352622986,0.3424241542816162,0.03716021776199341,0.9919942617416382,0.8425586819648743,0.3871610760688782,0.6649215817451477,0.8438557982444763,0.5829066634178162,0.7451403141021729,0.9910372495651245
ERR4828578,site.08.subj.24TB00-058.lab.2417.iso.1,0.9791842699050903,0.9347927570343018,0.9683648347854614,0.9495894908905029,0.9373390674591064,0.8371495008468628,0.9838597178459167,0.9564458131790161,0.9747525453567505,0.9262664318084717,0.9631938338279724,0.8227381706237793,0.9995980858802795
ERR4828593,site.08.subj.24TB00-058.lab.2436.iso.1,0.010547369718551636,0.01584264636039734,0.2337951958179474,0.22626018524169922,0.04044380784034729,0.991458535194397,0.8428234457969666,0.6579512357711792,0.6684510707855225,0.835708498954773,0.589040219783783,0.5508978366851807,0.9959949254989624
ERR4828599,site.08.subj.24TB00-058.lab.2443.iso.1,0.010547369718551636,0.01584264636039734,0.2337951958179474,0.22626018524169922,0.04044380784034729,0.991458535194397,0.8428234457969666,0.6579512357711792,0.6684510707855225,0.835708498954773,0.589040219783783,0.5508978366851807,0.9959949254989624
ERR4828588,site.08.subj.24TB00-059.lab.2429.iso.1,0.997279942035675,0.9976556301116943,0.9718438982963562,0.990429162979126,0.14784583449363708,0.979032039642334,0.9937196969985962,0.9809626340866089,0.9543304443359375,0.9515836834907532,0.8562887907028198,0.9531525373458862,0.9999531507492065
ERR4828600,site.08.subj.24TB00-059.lab.2444.iso.1,0.997279942035675,0.9976556301116943,0.9718438982963562,0.990429162979126,0.14784583449363708,0.979032039642334,0.9937196969985962,0.9809626340866089,0.9543304443359375,0.9515836834907532,0.8562887907028198,0.9531525373458862,0.9999531507492065
ERR4828601,site.08.subj.24TB00-059.lab.2445.iso.1,0.9972579479217529,0.9976508617401123,0.9718548059463501,0.9904085993766785,0.1486513614654541,0.9789571762084961,0.993668258190155,0.9807593822479248,0.9542919397354126,0.9515820741653442,0.8554867506027222,0.9531083703041077,0.9999527931213379
ERR4828564,site.08.subj.24TB00-060.lab.2395.iso.1,0.9100077748298645,0.9056264162063599,0.9790335297584534,0.9554096460342407,0.8668052554130554,0.8835066556930542,0.9401466250419617,0.9424571990966797,0.9169982075691223,0.8345099687576294,0.9632523655891418,0.9068795442581177,0.9997525215148926
ERR4828587,site.08.subj.24TB00-060.lab.2427.iso.1,0.9100077748298645,0.9056264162063599,0.9790335297584534,0.9554096460342407,0.8668052554130554,0.8835066556930542,0.9401466250419617,0.9424571990966797,0.9169982075691223,0.8345099687576294,0.9632523655891418,0.9068795442581177,0.9997525215148926
ERR4828598,site.08.subj.24TB00-060.lab.2442.iso.1,0.9100077152252197,0.9056264162063599,0.9790335297584534,0.9554096460342407,0.8668051958084106,0.8835066556930542,0.9401466250419617,0.9424571394920349,0.9169980883598328,0.8345099687576294,0.9632524251937866,0.9068796634674072,0.9997525215148926
ERR4828565,site.08.subj.24TB00-061.lab.2396.iso.1,0.9558333158493042,0.9165654182434082,0.9823498725891113,0.8975986242294312,0.9091625213623047,0.7751809358596802,0.980681300163269,0.9113417863845825,0.9733413457870483,0.8993151187896729,0.9259021282196045,0.8588672876358032,0.9989321231842041
ERR4828582,site.08.subj.24TB00-061.lab.2422.iso.1,0.9869852066040039,0.9524267911911011,0.9751089811325073,0.966946005821228,0.946984589099884,0.8503843545913696,0.9841264486312866,0.959006667137146,0.9787318706512451,0.9406862258911133,0.9625129699707031,0.8409297466278076,0.999728798866272
ERR4828579,site.08.subj.24TB00-063.lab.2419.iso.1,0.9794256687164307,0.9348602294921875,0.9687609076499939,0.9493975639343262,0.9370120763778687,0.8371434211730957,0.9838520884513855,0.9565448760986328,0.9748014211654663,0.9261161088943481,0.9629910588264465,0.8234207630157471,0.9996002912521362
ERR4828589,site.08.subj.24TB00-063.lab.2430.iso.1,0.9794256687164307,0.9348602294921875,0.9687609076499939,0.9493975639343262,0.9370120763778687,0.8371434211730957,0.9838520884513855,0.9565448760986328,0.9748014211654663,0.9261161088943481,0.9629910588264465,0.8234207630157471,0.9996002912521362
ERR4828602,site.08.subj.24TB00-063.lab.2447.iso.1,0.9702274799346924,0.9571202397346497,0.9410444498062134,0.9468106627464294,0.9662665724754333,0.8406265377998352,0.9654494524002075,0.9304968118667603,0.9596776962280273,0.9317683577537537,0.9471619129180908,0.9123337268829346,0.9995834827423096
ERR4831600,site.08.subj.28TB-D01-001.lab.2519.iso.1,0.023375481367111206,0.02516096830368042,0.3848249614238739,0.28112608194351196,0.02922046184539795,0.9950228929519653,0.9525049924850464,0.5668135285377502,0.6822808384895325,0.8474695086479187,0.8144570589065552,0.8417993783950806,0.9960330724716187
ERR4831609,site.08.subj.28TB-D01-002.lab.2575.iso.1,0.00761491060256958,0.022707492113113403,0.6281363368034363,0.7697805166244507,0.14476323127746582,0.9964908361434937,0.963342010974884,0.6024305820465088,0.8807279467582703,0.9119510650634766,0.9342304468154907,0.9026389718055725,0.9994162321090698
ERR4831656,site.08.subj.28TB-D01-003.lab.3081.iso.1,0.012146055698394775,0.024997323751449585,0.5778635144233704,0.7154085636138916,0.6938584446907043,0.9342215657234192,0.8373939990997314,0.39001697301864624,0.7776429653167725,0.7177093029022217,0.8097159266471863,0.9171841144561768,0.9857373237609863
ERR4831655,site.08.subj.28TB-D01-004.lab.3080.iso.1,0.016146302223205566,0.017125576734542847,0.33573246002197266,0.381503701210022,0.04197952151298523,0.9938554763793945,0.9060603976249695,0.48023542761802673,0.7103534936904907,0.8517683148384094,0.7236688137054443,0.825272798538208,0.9938943982124329
ERR4831612,site.08.subj.28TB-D05-002.lab.2580.iso.1,0.007330417633056641,0.007006615400314331,0.22149446606636047,0.13903304934501648,0.023428916931152344,0.99375319480896,0.9309117794036865,0.8171868920326233,0.7492532730102539,0.8019047975540161,0.8187721371650696,0.6365000605583191,0.9976967573165894
ERR4831630,site.08.subj.28TB-D05-003.lab.2803.iso.1,0.00932842493057251,0.00935453176498413,0.2934221625328064,0.233381986618042,0.027017802000045776,0.9950951933860779,0.938094973564148,0.6144920587539673,0.778694212436676,0.8468729257583618,0.8336398005485535,0.8260102272033691,0.9962822198867798
ERR4831602,site.08.subj.28TB-D06-001.lab.2521.iso.1,0.009746372699737549,0.019804567098617554,0.4970577657222748,0.48569250106811523,0.021196186542510986,0.9646891355514526,0.8008434772491455,0.5173286199569702,0.5342729687690735,0.47872573137283325,0.49056321382522583,0.6056215763092041,0.9752305746078491
ERR4831619,site.08.subj.28TB-D06-004.lab.2650.iso.1,0.004560917615890503,0.005788534879684448,0.22533577680587769,0.16811710596084595,0.011150747537612915,0.20952525734901428,0.878444254398346,0.38210225105285645,0.06393679976463318,0.02297663688659668,0.5370444059371948,0.38081470131874084,0.04825058579444885
ERR4831642,site.08.subj.28TB-D06-006.lab.2906.iso.1,0.5629298686981201,0.01812306046485901,0.645384669303894,0.9107893705368042,0.07241210341453552,0.9965656995773315,0.9569790363311768,0.8487109541893005,0.9193929433822632,0.951503574848175,0.9138354063034058,0.7890219688415527,0.9994678497314453
ERR4831634,site.08.subj.28TB-D06-009.lab.2849.iso.1,0.9148339033126831,0.039403557777404785,0.6315581798553467,0.8219375610351562,0.03492540121078491,0.9811440706253052,0.957810640335083,0.6529823541641235,0.9063891172409058,0.5036495923995972,0.8680179119110107,0.5039942860603333,0.9925199747085571
ERR4831605,site.08.subj.28TB-D08-001.lab.2524.iso.1,0.012776106595993042,0.012693911790847778,0.27131491899490356,0.2019442617893219,0.35764843225479126,0.9528759717941284,0.841071367263794,0.44352370500564575,0.6206846833229065,0.7608484029769897,0.7204995155334473,0.7814207077026367,0.9660900235176086
ERR4831624,site.08.subj.28TB-D08-002.lab.2662.iso.1,0.8059122562408447,0.758375883102417,0.8808233737945557,0.9163137674331665,0.052969127893447876,0.9827243089675903,0.9656740427017212,0.9180842638015747,0.8369919061660767,0.6769890785217285,0.9460700750350952,0.7763241529464722,0.9997340440750122
ERR4831636,site.08.subj.28TB-D09-002.lab.2851.iso.1,0.004436612129211426,0.013952910900115967,0.6065512895584106,0.7893625497817993,0.07117930054664612,0.9924341440200806,0.9631314277648926,0.452294260263443,0.8199715614318848,0.8314937353134155,0.8064414262771606,0.9234931468963623,0.9964494705200195
ERR4831610,site.08.subj.28TB-D12-001.lab.2576.iso.1,0.0215606689453125,0.04855665564537048,0.4192166328430176,0.6587545275688171,0.06675350666046143,0.9822494387626648,0.8525103330612183,0.6695653200149536,0.7246654033660889,0.7792998552322388,0.843142032623291,0.24566370248794556,0.9950335025787354
ERR4831601,site.08.subj.28TB-D12-002.lab.2520.iso.1,0.011688262224197388,0.007919549942016602,0.7200129628181458,0.7016007900238037,0.0247059166431427,0.9958295226097107,0.9640927314758301,0.6592698097229004,0.8466377854347229,0.8256956338882446,0.9017558097839355,0.5848025679588318,0.9991919994354248
ERR4831606,site.08.subj.28TB-D12-004.lab.2525.iso.1,0.02741524577140808,0.015765488147735596,0.8748162984848022,0.8040614128112793,0.013566672801971436,0.9932550191879272,0.9773508310317993,0.5921945571899414,0.8066866397857666,0.679975152015686,0.9129656553268433,0.8097849488258362,0.9987238645553589
ERR4831629,site.08.subj.28TB-D12-005.lab.2798.iso.1,0.006681919097900391,0.015288025140762329,0.26031506061553955,0.6729526519775391,0.04595831036567688,0.9936496019363403,0.9221717715263367,0.7915480136871338,0.7506380677223206,0.7916375398635864,0.8611282110214233,0.6350352168083191,0.9981335997581482
ERR4831615,site.08.subj.28TB-D12-006.lab.2583.iso.1,0.0359245240688324,0.4938960373401642,0.8328925371170044,0.925071120262146,0.9222594499588013,0.9009127020835876,0.8836138248443604,0.5294723510742188,0.8000918626785278,0.8171993494033813,0.9420164823532104,0.9245579242706299,0.9968517422676086
ERR4831625,site.08.subj.28TB-D12-007.lab.2672.iso.1,0.014510571956634521,0.04286491870880127,0.571945071220398,0.6677014827728271,0.011053085327148438,0.9966673851013184,0.9505466222763062,0.571987509727478,0.6950395107269287,0.8373290300369263,0.8248314261436462,0.8936301469802856,0.9983206391334534
ERR4831637,site.08.subj.28TB-D12-008.lab.2852.iso.1,0.04331132769584656,0.0021775662899017334,0.0011243224143981934,0.2663063704967499,0.7537034749984741,0.6419660449028015,0.8957449197769165,0.25571274757385254,0.762349009513855,0.06839346885681152,0.8901950120925903,0.9187377691268921,0.6509355306625366
ERR4831599,site.08.subj.28TB-D13-001.lab.2518.iso.1,0.006166547536849976,0.008392482995986938,0.3369779586791992,0.2742888927459717,0.06325837969779968,0.9958099126815796,0.9632099866867065,0.8482797145843506,0.8365628719329834,0.8594272136688232,0.9165024757385254,0.7536187171936035,0.9992607831954956
ERR4831603,site.08.subj.28TB-D13-003.lab.2522.iso.1,0.009807795286178589,0.014735758304595947,0.2728061079978943,0.2979389429092407,0.07900923490524292,0.8263915181159973,0.9353713989257812,0.5389030575752258,0.3060098886489868,0.22584044933319092,0.7964655160903931,0.7594938278198242,0.7643179893493652
ERR4831607,site.08.subj.28TB-D13-004.lab.2573.iso.1,0.7885161638259888,0.16426706314086914,0.0384790301322937,0.6146993041038513,0.008611589670181274,0.9559521675109863,0.9720357656478882,0.9432573318481445,0.39690372347831726,0.2863883376121521,0.8335782289505005,0.768909215927124,0.9527243375778198
ERR4831613,site.08.subj.28TB-D13-005.lab.2581.iso.1,0.012289643287658691,0.0248720645904541,0.026691854000091553,0.14844238758087158,0.13875234127044678,0.4863779842853546,0.8977504372596741,0.7628962993621826,0.1606367826461792,0.15393304824829102,0.7672313451766968,0.5880353450775146,0.38203686475753784
ERR4831628,site.08.subj.28TB-D13-006.lab.2792.iso.1,0.00795280933380127,0.0101451575756073,0.40019872784614563,0.26960331201553345,0.10635483264923096,0.9746634364128113,0.7099146842956543,0.2684144377708435,0.5806330442428589,0.8215422630310059,0.6649211645126343,0.6437354683876038,0.9707455635070801
ERR4831626,site.08.subj.28TB-D14-002.lab.2786.iso.1,0.006822377443313599,0.008848577737808228,0.16068938374519348,0.08149486780166626,0.010467052459716797,0.9826246500015259,0.1169203519821167,0.004277259111404419,0.57319176197052,0.7784512042999268,0.009293675422668457,0.5107269287109375,0.7844064235687256
ERR4831645,site.08.subj.28TB-D14-003.lab.2988.iso.1,0.019245117902755737,0.009582549333572388,0.2426363229751587,0.5669114589691162,0.012903928756713867,0.992664098739624,0.9295191764831543,0.6352902054786682,0.6190868616104126,0.8039296865463257,0.7876445055007935,0.7756732106208801,0.9928539395332336
ERR4831660,site.08.subj.28TB-D14-004.lab.3085.iso.1,0.004340171813964844,0.0037973225116729736,0.16345077753067017,0.13461321592330933,0.024726301431655884,0.48275026679039,0.88388991355896,0.27430787682533264,0.12497219443321228,0.054368048906326294,0.5643837451934814,0.41003933548927307,0.18106678128242493
ERR4831653,site.08.subj.28TB-D15-001.lab.3002.iso.1,0.34841036796569824,0.02543148398399353,0.4256908595561981,0.6912145614624023,0.40800952911376953,0.8991875648498535,0.7603168487548828,0.5412006974220276,0.7164122462272644,0.5454550385475159,0.6477543115615845,0.8467611074447632,0.9649257659912109
ERR4831604,site.08.subj.28TB-D16-002.lab.2523.iso.1,0.017447620630264282,0.08767735958099365,0.3172375559806824,0.10928604006767273,0.02928602695465088,0.980138897895813,0.9514625668525696,0.6202270984649658,0.5987382531166077,0.8088720440864563,0.8004333972930908,0.36664414405822754,0.9939058423042297
ERR4831611,site.08.subj.28TB-D16-003.lab.2578.iso.1,0.03315642476081848,0.027262061834335327,0.12347358465194702,0.20008108019828796,0.01946970820426941,0.632304847240448,0.9116085767745972,0.686974287033081,0.11473742127418518,0.06443804502487183,0.7647841572761536,0.6128432154655457,0.43409234285354614
ERR4831644,site.08.subj.28TB-D16-007.lab.2987.iso.1,0.10051089525222778,0.011104404926300049,0.5136474370956421,0.6945391893386841,0.04215365648269653,0.9952729940414429,0.9689730405807495,0.6965570449829102,0.8688390851020813,0.8546922206878662,0.9069446921348572,0.8272901773452759,0.9984661936759949
ERR4831641,site.08.subj.28TB-D16-008.lab.2904.iso.1,0.012722909450531006,0.03466784954071045,0.03509312868118286,0.19253680109977722,0.027461975812911987,0.959263026714325,0.7696428298950195,0.6689112782478333,0.4124150276184082,0.5329881310462952,0.5460141897201538,0.7255604267120361,0.9373995065689087
ERR4831651,site.08.subj.28TB-D18-003.lab.2995.iso.1,0.0168856680393219,0.024615377187728882,0.29216355085372925,0.2908353805541992,0.016845256090164185,0.994581937789917,0.9233445525169373,0.7491939067840576,0.6320899128913879,0.816496729850769,0.7369515895843506,0.6867399215698242,0.9977326393127441
ERR4831598,site.08.subj.28TB-D19-001.lab.2517.iso.1,0.010122060775756836,0.007550835609436035,0.25306403636932373,0.14124193787574768,0.06882661581039429,0.9968949556350708,0.9669362902641296,0.6526362299919128,0.8264373540878296,0.9376084804534912,0.8975028991699219,0.8289774656295776,0.998306155204773
ERR4831622,site.08.subj.28TB-D19-003.lab.2655.iso.1,0.009578585624694824,0.010792165994644165,0.42654627561569214,0.37541019916534424,0.029818236827850342,0.9944587349891663,0.9093981981277466,0.6791324615478516,0.7835216522216797,0.7865282297134399,0.7460486888885498,0.6673771142959595,0.9983065128326416
ERR4831627,site.08.subj.28TB-D19-004.lab.2790.iso.1,0.0027010738849639893,0.005838513374328613,0.15363845229148865,0.0715036690235138,0.11832770705223083,0.945246696472168,0.7380252480506897,0.6833828091621399,0.5933094620704651,0.8785614967346191,0.8217949867248535,0.05154621601104736,0.9745508432388306
ERR4831632,site.08.subj.28TB-D19-005.lab.2847.iso.1,0.02842491865158081,0.0660250186920166,0.4796019494533539,0.6465271711349487,0.023638606071472168,0.22255894541740417,0.8669764995574951,0.38232624530792236,0.07237890362739563,0.017217636108398438,0.601266086101532,0.8309637308120728,0.12402039766311646
ERR4831639,site.08.subj.28TB-D19-006.lab.2902.iso.1,0.006212502717971802,0.007945477962493896,0.35093289613723755,0.2949538230895996,0.060751259326934814,0.9970402717590332,0.9702130556106567,0.725043535232544,0.8667929172515869,0.91193026304245,0.933910608291626,0.8812206387519836,0.9989358186721802
ERR4831650,site.08.subj.28TB-D19-007.lab.2994.iso.1,0.029561996459960938,0.04220190644264221,0.6521154642105103,0.7744318842887878,0.025719434022903442,0.9955891966819763,0.9574604034423828,0.5445436835289001,0.7701488733291626,0.8293184041976929,0.8344470262527466,0.9301329851150513,0.998321533203125
ERR4831658,site.08.subj.28TB-D19-009.lab.3083.iso.1,0.020482927560806274,0.005609661340713501,0.12609991431236267,0.04570496082305908,0.010217100381851196,0.9824557304382324,0.9176019430160522,0.6823105812072754,0.47978484630584717,0.7411519289016724,0.6649004817008972,0.32991427183151245,0.9880944490432739
ERR4831648,site.08.subj.28TB-D19-010.lab.2992.iso.1,0.01693996787071228,0.03644216060638428,0.16296273469924927,0.07231706380844116,0.010355263948440552,0.20066964626312256,0.8418440818786621,0.7640434503555298,0.02807202935218811,0.01647123694419861,0.4849194884300232,0.3307914733886719,0.17942196130752563
ERR4831646,site.08.subj.28TB-D19-011.lab.2989.iso.1,0.0217931866645813,0.014027208089828491,0.37106531858444214,0.4421277642250061,0.05641251802444458,0.9967382550239563,0.9647107720375061,0.7343106269836426,0.8173322677612305,0.9402211904525757,0.9111657738685608,0.8568572998046875,0.9992743730545044
ERR4831640,site.08.subj.28TB-D20-003.lab.2903.iso.1,0.1543402373790741,0.01178896427154541,0.7148129940032959,0.8892076015472412,0.01708972454071045,0.9979351758956909,0.9787164926528931,0.6227553486824036,0.9099894762039185,0.8798593282699585,0.9329694509506226,0.773751974105835,0.9993048906326294
ERR4831614,site.08.subj.28TB-D25-002.lab.2582.iso.1,0.02768760919570923,0.043436288833618164,0.6429755091667175,0.7345675230026245,0.00863635540008545,0.9963647723197937,0.9572827816009521,0.5049337148666382,0.7328854203224182,0.814123809337616,0.7677057981491089,0.9095853567123413,0.9977090358734131
ERR4831608,site.08.subj.28TB-D25-005.lab.2574.iso.1,0.005506575107574463,0.01568162441253662,0.1927071213722229,0.13613402843475342,0.0359344482421875,0.9404279589653015,0.498050719499588,0.2782678008079529,0.3735586404800415,0.5914260149002075,0.2769201695919037,0.6385746002197266,0.8918411731719971
ERR4831643,site.08.subj.28TB-D25-007.lab.2907.iso.1,0.03421288728713989,0.5006862878799438,0.8156000971794128,0.9200613498687744,0.9207373857498169,0.9002212285995483,0.8769372701644897,0.5243754982948303,0.7956199645996094,0.8147149682044983,0.940669059753418,0.9186965823173523,0.9965771436691284
ERR4831652,site.08.subj.28TB-D25-009.lab.2996.iso.1,0.32786208391189575,0.025225937366485596,0.37289977073669434,0.35217833518981934,0.05845436453819275,0.9990704655647278,0.9898840188980103,0.9163585305213928,0.9057461023330688,0.9743292331695557,0.9765071868896484,0.8383222222328186,0.9999052882194519
ERR4831654,site.08.subj.28TB-D25-017.lab.3079.iso.1,0.1148296594619751,0.007624834775924683,0.18990075588226318,0.2364717721939087,0.018325775861740112,0.9947738647460938,0.949234664440155,0.8497903347015381,0.7432785034179688,0.8469204902648926,0.828738808631897,0.4746618866920471,0.9973976612091064
ERR4828354,site.08.subj.DTU-041.lab.2114.iso.1,0.9396125674247742,0.8837709426879883,0.9588451385498047,0.967525839805603,0.9212650060653687,0.9201430082321167,0.8526194095611572,0.9165818691253662,0.8833624720573425,0.8980219960212708,0.9487245082855225,0.9163530468940735,0.9998568296432495
ERR4828394,site.08.subj.DTU-046.lab.2178.iso.1,0.3360057473182678,0.006612300872802734,0.35569000244140625,0.11869749426841736,0.01568487286567688,0.9532556533813477,0.9759361743927002,0.732577383518219,0.8972012996673584,0.4914363920688629,0.7297075986862183,0.5832766890525818,0.9479678869247437
ERR4828370,site.08.subj.DTU-048.lab.2143.iso.1,0.9994922876358032,0.9963734745979309,0.9910157918930054,0.9969620704650879,0.9744486808776855,0.9371428489685059,0.9916831254959106,0.981891393661499,0.9944140911102295,0.9896681308746338,0.9435878992080688,0.952362596988678,0.9999822378158569
ERR4828381,site.08.subj.DTU-059.lab.2159.iso.1,0.0027674734592437744,0.008060365915298462,0.22197473049163818,0.2399139702320099,0.08193734288215637,0.9851846694946289,0.8650019764900208,0.5469919443130493,0.7555896043777466,0.9050352573394775,0.6315231323242188,0.8063591122627258,0.9917956590652466
ERR4828393,site.08.subj.DTU-060.lab.2176.iso.1,0.8496882319450378,0.03527200222015381,0.8201171159744263,0.839451789855957,0.029547184705734253,0.9951510429382324,0.9686208963394165,0.9326165914535522,0.9157523512840271,0.7415320873260498,0.9356998205184937,0.754930853843689,0.9997811317443848
ERR4828392,site.08.subj.DTU-064.lab.2174.iso.1,0.9994907975196838,0.9963982105255127,0.9909931421279907,0.9970033168792725,0.9745922684669495,0.9365295171737671,0.9916737079620361,0.9817293286323547,0.994376540184021,0.989600419998169,0.943660318851471,0.95233154296875,0.9999819993972778
ERR4828382,site.08.subj.DTU-067.lab.2163.iso.1,0.8761001825332642,0.9289454817771912,0.8670247793197632,0.968921422958374,0.9256863594055176,0.8861964344978333,0.9261903762817383,0.9093248844146729,0.8648781180381775,0.8697507381439209,0.9587889909744263,0.9480162858963013,0.9995899200439453
ERR4828396,site.08.subj.DTU-069.lab.2181.iso.1,0.8071385025978088,0.7608500719070435,0.8816475868225098,0.916740894317627,0.05268597602844238,0.9827203154563904,0.9655776619911194,0.91797935962677,0.8369181156158447,0.677081823348999,0.9457294940948486,0.7775147557258606,0.9997348189353943
ERR4828402,site.08.subj.DTU-072.lab.2189.iso.1,0.9962676763534546,0.9976726770401001,0.9704737663269043,0.9953205585479736,0.9691497683525085,0.922488272190094,0.9863891005516052,0.9581800699234009,0.9826728105545044,0.9872045516967773,0.9023752808570862,0.9687796235084534,0.9999516606330872
ERR4828401,site.08.subj.DTU-073.lab.2188.iso.1,0.892953634262085,0.7716548442840576,0.9789713025093079,0.8245435953140259,0.686974287033081,0.7422211170196533,0.9784586429595947,0.874366044998169,0.9540457129478455,0.760444700717926,0.9143170118331909,0.7443870306015015,0.9962916374206543
ERR4828395,site.08.subj.DTU-077.lab.2180.iso.1,0.938341498374939,0.8834705352783203,0.958037257194519,0.9666317701339722,0.9206070303916931,0.9200392365455627,0.8532423973083496,0.9173513054847717,0.8821256160736084,0.8972269892692566,0.949038028717041,0.9162247776985168,0.9998559951782227
ERR4828397,site.08.subj.DTU-079.lab.2182.iso.1,0.9256777763366699,0.030116140842437744,0.7976077795028687,0.9382159113883972,0.027486413717269897,0.9979320168495178,0.9842913150787354,0.8922140598297119,0.9514895081520081,0.8495510816574097,0.961159348487854,0.8699937462806702,0.9997910261154175
ERR4828398,site.08.subj.DTU-080.lab.2183.iso.1,0.9982584714889526,0.9288230538368225,0.9999714493751526,0.9902260303497314,0.9977783560752869,0.9516775608062744,0.9959452152252197,0.9644331932067871,0.9996265769004822,0.9977925419807434,0.9933251738548279,0.9743242263793945,0.9999997615814209
ERR4828399,site.08.subj.DTU-082.lab.2185.iso.1,0.8387044072151184,0.03485649824142456,0.8093952536582947,0.8367018699645996,0.02860414981842041,0.9949425458908081,0.9682073593139648,0.9312372207641602,0.9121096134185791,0.7348672151565552,0.9340154528617859,0.7474623918533325,0.9997549057006836
ERR4828400,site.08.subj.DTU-084.lab.2187.iso.1,0.8800873756408691,0.7664896249771118,0.9599663019180298,0.886335015296936,0.14703267812728882,0.909843921661377,0.8721925020217896,0.8894772529602051,0.73546302318573,0.5631870627403259,0.8809200525283813,0.682520866394043,0.9990234375
ERR4828428,site.08.subj.DTU-087.lab.2225.iso.1,0.9995003938674927,0.9992451667785645,0.9816547632217407,0.9991639852523804,0.9900491237640381,0.9317454099655151,0.9907652139663696,0.9719752669334412,0.9929054975509644,0.9944818019866943,0.9172993898391724,0.9804146885871887,0.9999887943267822
ERR4828421,site.08.subj.DTU-089.lab.2216.iso.1,0.9107298851013184,0.9367703199386597,0.8791604042053223,0.9724218845367432,0.935039222240448,0.8828648924827576,0.9247216582298279,0.9137693643569946,0.8733123540878296,0.8808459043502808,0.9585163593292236,0.9510932564735413,0.9996322393417358
ERR4828566,site.08.subj.DTU-096.lab.2397.iso.1,0.5034502744674683,0.010774046182632446,0.44485896825790405,0.3991566598415375,0.3025690019130707,0.8094189167022705,0.8286264538764954,0.8123297095298767,0.6608902215957642,0.3078725337982178,0.8831613659858704,0.5264956951141357,0.9780870079994202
ERR4828436,site.08.subj.DTU-101.lab.2237.iso.1,0.9560143947601318,0.9206439256668091,0.984055757522583,0.9052448868751526,0.9170620441436768,0.7834875583648682,0.9820547103881836,0.9180902242660522,0.9747016429901123,0.9062423706054688,0.9325684309005737,0.8710274696350098,0.9991234540939331
